property_id, price ,num_bedrooms,num_bathrooms,lot_size,num_floors,is_waterfront,view_rating,condition_rating,year_built,year_renovated,zip_code,latitude,longitude,dates
2423059067," $770,000.00 ",3,2.75,54557,2.0,0,0,3,1996,0,98058,47.4659,-122.116,December 19 2014
1331900110," $760,000.00 ",4,2.5,28005,2.0,0,0,3,1989,0,98072,47.7477,-122.117,October 08 2014
6600490300," $230,000.00 ",2,2.0,3608,1.0,0,0,3,2004,0,98198,47.3623,-122.309,January 26 2015
6042000090," $525,000.00 ",4,2.5,7731,2.0,0,0,3,1994,0,98155,47.7709,-122.297,October 02 2014
7846700850," $307,000.00 ",3,1.0,6000,1.5,0,0,3,1927,0,98045,47.4963,-121.787,July 01 2014
5381600110," $253,779.00 ",4,2.0,9600,1.5,0,0,3,1947,0,98188,47.4459,-122.272,June 18 2014
3459100300," $405,000.00 ",3,1.5,7400,1.0,0,0,3,1968,0,98155,47.7743,-122.27,June 17 2014
8151600590," $360,000.00 ",2,1.0,11250,2.0,0,0,4,1942,0,98146,47.504,-122.362,March 12 2015
7936000252," $521,000.00 ",2,1.0,7500,1.5,0,3,4,1910,0,98116,47.5577,-122.399,May 11 2015
2825059256," $680,000.00 ",4,2.5,13068,2.0,0,0,3,1978,0,98005,47.6313,-122.172,September 26 2014
1925069006," $355,000.00 ",1,0.75,33278,1.0,0,2,4,1950,0,98074,47.6412,-122.079,December 03 2014
1274500300," $200,000.00 ",3,1.5,9600,1.0,0,0,4,1968,0,98042,47.3639,-122.109,June 23 2014
7129304085," $330,000.00 ",3,2.25,4060,1.0,0,0,3,1993,0,98118,47.5188,-122.265,July 08 2014
104540820," $221,000.00 ",3,2.25,5999,2.0,0,0,3,1987,0,98023,47.3116,-122.358,August 12 2014
9272200090," $1,598,890.00 ",4,4.5,6000,2.0,0,4,4,1910,1977,98116,47.5922,-122.388,February 04 2015
1787600164," $310,000.00 ",2,1.0,4920,1.0,0,0,4,1947,0,98125,47.7248,-122.325,July 23 2014
8127700215," $862,000.00 ",4,2.25,4200,1.5,0,0,5,1932,0,98199,47.6418,-122.394,April 09 2015
7348200115," $200,000.00 ",3,1.5,8340,1.0,0,0,3,1960,0,98168,47.4773,-122.28,June 19 2014
7752200100," $630,000.00 ",4,2.5,11100,1.0,0,0,5,1957,0,98008,47.6317,-122.124,September 30 2014
3904901570," $432,250.00 ",3,2.25,6232,2.0,0,0,3,1985,0,98029,47.5658,-122.018,March 20 2015
1238501116," $478,000.00 ",3,2.25,9500,1.0,0,0,4,1977,0,98033,47.6843,-122.185,January 23 2015
9392500100," $249,000.00 ",4,2.25,9576,1.0,0,0,3,1962,0,98032,47.3612,-122.284,July 23 2014
7857003465," $495,000.00 ",5,3.0,4750,1.0,0,0,3,2006,0,98108,47.5485,-122.302,June 05 2014
4038700930," $630,000.00 ",4,2.5,8800,1.0,0,2,4,1960,0,98008,47.6146,-122.114,November 13 2014
6979920090," $550,000.00 ",4,2.5,27540,2.0,0,0,3,1997,0,98053,47.637,-121.969,June 26 2014
1515920090," $350,000.00 ",3,2.5,18674,2.0,0,0,4,1994,0,98042,47.3672,-122.126,September 19 2014
2473100090," $270,000.00 ",5,1.5,7480,2.0,0,0,3,1966,0,98058,47.4503,-122.157,December 02 2014
6402700100," $488,250.00 ",4,2.0,9610,1.0,0,0,3,1963,0,98033,47.695,-122.176,October 07 2014
104530490," $248,000.00 ",4,3.5,6519,2.0,0,0,3,1986,0,98023,47.3087,-122.354,May 16 2014
2487200940," $889,000.00 ",4,3.5,5000,3.0,0,0,3,2014,0,98136,47.5203,-122.393,August 14 2014
6132600315," $375,000.00 ",1,1.0,5250,1.0,0,0,3,1927,0,98117,47.6999,-122.391,August 27 2014
6848200475," $933,000.00 ",3,1.5,3300,2.0,0,2,3,1906,0,98102,47.6221,-122.325,November 26 2014
2141310490," $625,000.00 ",3,2.25,8412,1.0,0,2,3,1977,0,98006,47.5578,-122.132,January 02 2015
7571200110," $328,000.00 ",2,1.0,4350,1.0,0,0,3,1943,0,98116,47.5577,-122.391,July 28 2014
5072300100," $470,000.00 ",4,2.25,9900,1.0,0,2,4,1969,0,98166,47.4438,-122.34,July 18 2014
3342103148," $502,500.00 ",5,2.5,6168,2.0,0,0,3,2007,0,98056,47.5237,-122.199,February 13 2015
1770000090," $484,000.00 ",3,1.75,17400,1.0,0,0,3,1976,0,98072,47.7424,-122.091,April 07 2015
8658303585," $252,500.00 ",2,1.0,7500,1.0,0,0,4,1961,0,98014,47.6481,-121.916,August 07 2014
1115400090," $610,000.00 ",3,2.5,8893,2.0,0,0,3,1987,0,98006,47.5615,-122.165,August 21 2014
4400800061," $419,000.00 ",4,2.0,10447,1.0,0,0,4,1969,0,98155,47.7675,-122.279,July 25 2014
4137000590," $322,500.00 ",4,2.25,9377,2.0,0,0,4,1986,0,98092,47.2649,-122.218,July 17 2014
809000945," $563,000.00 ",6,1.0,2760,1.5,0,0,3,1918,0,98109,47.6342,-122.353,January 06 2015
4397000100," $464,000.00 ",4,2.5,12591,2.0,0,0,3,1993,0,98042,47.3826,-122.146,March 24 2015
3426049031," $870,000.00 ",4,4.25,4887,2.0,0,3,4,1951,1996,98115,47.6933,-122.272,June 17 2014
4310702775," $280,000.00 ",2,1.5,1196,2.0,0,0,3,2003,0,98103,47.6972,-122.341,February 03 2015
8965450110," $850,000.00 ",3,2.5,11570,2.0,0,0,3,1994,0,98006,47.5599,-122.121,September 12 2014
2887700805," $458,950.00 ",2,1.0,4370,1.0,0,0,3,1946,0,98115,47.6888,-122.308,October 22 2014
1446401460," $122,000.00 ",2,1.0,5280,1.0,0,0,3,1946,0,98168,47.483,-122.33,April 22 2015
225039175," $525,000.00 ",5,3.0,4591,2.0,0,0,3,1994,0,98117,47.6828,-122.388,May 13 2014
1151100165," $286,300.00 ",2,1.0,31838,1.0,0,0,3,1962,0,98045,47.4789,-121.779,July 16 2014
4330600301," $218,450.00 ",2,1.0,7425,1.0,0,0,4,1952,0,98166,47.4749,-122.339,July 18 2014
2767602141," $525,000.00 ",3,1.5,4290,1.0,0,0,3,1955,0,98107,47.674,-122.379,September 05 2014
2767602141," $650,000.00 ",3,1.5,4290,1.0,0,0,3,1955,0,98107,47.674,-122.379,December 22 2014
2223089048," $356,000.00 ",4,2.0,48693,1.5,0,0,3,1949,0,98045,47.4646,-121.759,June 25 2014
3693900985," $436,500.00 ",2,1.0,5000,1.0,0,0,3,1951,0,98117,47.6782,-122.397,May 29 2014
3574801790," $410,000.00 ",3,1.75,7112,1.0,0,0,3,1979,0,98034,47.7304,-122.227,August 07 2014
2568800121," $512,500.00 ",4,1.75,8311,1.0,0,0,4,1950,0,98125,47.7046,-122.293,September 11 2014
5249804560," $510,000.00 ",4,1.0,7200,1.0,0,1,3,1925,0,98118,47.5591,-122.268,August 18 2014
7811100100," $566,000.00 ",4,1.75,10297,1.0,0,0,4,1966,0,98005,47.5944,-122.155,September 18 2014
6116500300," $525,000.00 ",3,1.75,26500,1.5,0,1,3,1948,1981,98166,47.4485,-122.355,September 10 2014
2489200165," $435,000.00 ",3,1.0,5500,1.0,0,0,3,1920,0,98126,47.5402,-122.38,August 07 2014
425079100," $406,500.00 ",3,2.75,68479,1.0,0,2,3,1989,0,98014,47.6802,-121.908,December 31 2014
1828001220," $550,000.00 ",5,2.75,9473,1.0,0,0,3,1966,0,98052,47.6567,-122.13,October 07 2014
5602000025," $251,000.00 ",3,2.0,10212,1.5,0,0,5,1949,0,98022,47.206,-121.998,February 26 2015
191101015," $830,000.00 ",3,1.5,10125,1.0,0,0,4,1959,0,98040,47.5607,-122.217,December 11 2014
4249000100," $803,000.00 ",4,2.5,7673,2.0,0,0,3,1989,0,98052,47.6692,-122.136,April 14 2015
7877400266," $206,000.00 ",3,1.0,9360,1.0,0,0,4,1942,0,98002,47.2808,-122.225,April 07 2015
7657000165," $200,000.00 ",4,1.0,7467,1.5,0,0,3,1944,0,98178,47.4942,-122.235,July 30 2014
4302200535," $219,000.00 ",2,1.0,5160,1.0,0,0,3,1952,0,98106,47.525,-122.356,May 06 2014
369000881," $777,000.00 ",4,4.0,6000,1.0,0,0,3,1962,2014,98199,47.6557,-122.388,September 05 2014
7527200110," $593,700.00 ",3,2.5,22000,2.0,0,0,3,1979,0,98075,47.59,-122.081,February 18 2015
1561600025," $712,500.00 ",3,1.5,8797,1.0,0,0,4,1956,0,98004,47.5892,-122.202,June 03 2014
2813100100," $600,000.00 ",4,1.5,6014,1.5,0,0,4,1946,0,98116,47.5773,-122.393,July 14 2014
3179100755," $554,663.00 ",3,2.0,6802,1.5,0,0,3,1940,0,98105,47.6712,-122.279,March 30 2015
1422700110," $267,000.00 ",3,1.0,10875,1.0,0,0,4,1962,0,98188,47.4682,-122.283,July 03 2014
1075100090," $390,000.00 ",3,2.0,8910,1.0,0,0,5,1953,0,98133,47.7719,-122.338,September 24 2014
7338402690," $335,000.00 ",6,2.0,7071,1.0,0,0,3,1979,0,98108,47.5329,-122.294,April 01 2015
5451210100," $938,000.00 ",4,2.5,9886,1.0,0,0,5,1975,0,98040,47.5351,-122.223,April 23 2015
7523900300," $370,000.00 ",4,2.75,14745,1.0,0,0,3,1993,0,98198,47.377,-122.31,April 07 2015
7237300090," $335,000.00 ",5,2.5,4548,2.0,0,0,3,2003,0,98042,47.371,-122.127,April 02 2015
4083303815," $695,000.00 ",5,2.0,3990,1.5,0,0,3,1923,0,98103,47.654,-122.337,April 21 2015
6117501015," $387,500.00 ",3,1.0,14333,1.0,0,0,4,1953,0,98166,47.432,-122.348,June 06 2014
6700390100," $245,000.00 ",3,2.5,6187,2.0,0,0,3,1992,0,98031,47.4034,-122.189,March 18 2015
7334401450," $308,550.00 ",3,2.0,13200,1.0,0,0,3,1990,0,98045,47.4656,-121.756,July 29 2014
8588000315," $225,000.00 ",3,1.75,13102,1.0,0,0,3,1968,0,98003,47.3172,-122.322,June 24 2014
3121500100," $715,000.00 ",4,2.5,29163,2.0,0,0,3,1993,0,98053,47.6717,-122.025,September 03 2014
726049202," $335,000.00 ",3,1.0,10200,1.0,0,0,4,1954,0,98133,47.7503,-122.348,May 06 2015
3629760110," $634,000.00 ",3,2.5,4904,2.0,0,0,3,2003,0,98029,47.5451,-122.014,August 21 2014
8692800025," $337,500.00 ",5,2.0,7314,1.0,0,0,3,1956,0,98108,47.549,-122.305,May 14 2014
4392200165," $440,000.00 ",1,1.0,6567,1.0,0,0,4,1940,0,98010,47.327,-122.039,September 04 2014
1023089228," $350,000.00 ",3,1.75,13775,1.0,0,2,3,1990,0,98045,47.4981,-121.772,July 17 2014
7625702615," $400,000.00 ",2,1.0,4560,1.0,0,0,3,1918,0,98136,47.5498,-122.383,January 14 2015
8081030090," $1,288,000.00 ",4,3.5,13175,2.0,0,0,4,1989,0,98006,47.5471,-122.133,August 15 2014
2201500490," $435,000.00 ",3,1.0,10080,1.0,0,0,4,1954,0,98006,47.572,-122.139,April 06 2015
7853250090," $681,000.00 ",4,2.5,5130,2.0,0,0,3,2004,0,98065,47.5387,-121.879,September 29 2014
7133300044," $397,000.00 ",3,3.5,1275,2.0,0,0,3,2007,0,98144,47.5904,-122.315,June 29 2014
293700110," $775,000.00 ",4,2.5,34513,2.0,0,0,3,1996,0,98077,47.7749,-122.048,September 26 2014
4038100110," $480,000.00 ",3,2.25,9090,1.0,0,0,4,1959,0,98008,47.6068,-122.13,July 07 2014
7697870600," $158,000.00 ",3,2.5,7200,2.0,0,0,4,1985,0,98030,47.3679,-122.182,September 09 2014
8847400115," $590,000.00 ",3,2.0,208652,1.5,0,0,3,2005,0,98010,47.3666,-121.978,July 23 2014
7853240100," $772,500.00 ",5,2.75,9130,2.0,0,0,3,2004,0,98065,47.5407,-121.86,September 02 2014
326049058," $464,500.00 ",5,1.5,13425,1.0,0,0,3,1955,0,98155,47.7632,-122.29,February 17 2015
8732800090," $281,000.00 ",3,1.75,8737,1.0,0,0,3,1966,0,98188,47.4378,-122.279,April 24 2015
2526059086," $620,000.00 ",3,2.25,45738,1.0,0,0,3,1990,0,98052,47.7108,-122.12,July 22 2014
2391600165," $475,000.00 ",3,2.25,5750,1.0,0,1,4,1985,0,98116,47.5641,-122.393,June 17 2014
7225000090," $245,000.00 ",2,2.0,4500,1.0,0,0,4,1932,0,98055,47.4896,-122.204,October 17 2014
1868901295," $660,000.00 ",5,2.25,3750,1.5,0,0,4,1925,0,98115,47.6729,-122.299,July 29 2014
6072100490," $527,500.00 ",4,2.25,8480,1.0,0,0,5,1973,0,98006,47.5448,-122.174,December 04 2014
2522069064," $135,000.00 ",2,1.0,7250,1.0,0,0,4,1914,0,98010,47.3585,-121.975,October 27 2014
806800090," $275,000.00 ",3,1.75,5000,1.0,0,0,3,2003,0,98092,47.3357,-122.175,May 06 2015
7228500375," $430,000.00 ",4,2.0,4740,1.0,0,0,3,1926,0,98122,47.6112,-122.303,February 10 2015
2891100820," $213,500.00 ",3,1.0,6000,1.0,0,0,4,1968,0,98002,47.3245,-122.209,August 25 2014
8564850300," $535,000.00 ",3,3.0,5978,2.0,0,0,3,2012,0,98045,47.4759,-121.735,September 12 2014
3861400061," $641,000.00 ",3,1.75,9603,1.0,0,0,3,1952,0,98004,47.5915,-122.202,February 13 2015
3343903647," $436,300.00 ",3,2.0,9420,1.0,0,0,5,1952,0,98056,47.5133,-122.196,October 28 2014
809002680," $1,440,000.00 ",4,1.75,6000,1.5,0,0,3,1911,0,98109,47.6369,-122.355,October 14 2014
5450300195," $830,000.00 ",4,2.75,13500,1.0,0,0,4,1949,0,98040,47.573,-122.225,March 27 2015
1231001110," $380,000.00 ",3,1.0,3532,1.0,0,0,3,1910,0,98118,47.5539,-122.268,July 22 2014
6303401050," $132,500.00 ",3,0.75,8573,1.0,0,0,3,1945,0,98146,47.503,-122.356,February 20 2015
1003400245," $179,950.00 ",3,1.0,9907,1.0,0,0,3,1954,0,98188,47.4362,-122.286,December 01 2014
7468900245," $188,200.00 ",3,1.0,7265,1.0,0,0,4,1954,0,98002,47.2979,-122.224,April 20 2015
5021900265," $659,000.00 ",4,2.0,10800,1.0,0,0,4,1951,0,98040,47.5759,-122.223,July 02 2014
8100900015," $317,000.00 ",3,2.0,7260,1.5,0,0,3,1926,0,98108,47.5496,-122.311,October 22 2014
573000490," $625,000.00 ",3,2.25,4564,1.0,0,0,3,1959,0,98199,47.6703,-122.41,November 24 2014
4022900837," $350,000.00 ",3,1.75,9545,1.0,0,0,3,1976,0,98155,47.7772,-122.296,June 13 2014
475001295," $750,000.00 ",3,1.5,5000,1.5,0,0,5,1915,0,98107,47.6652,-122.362,June 25 2014
5256500025," $457,000.00 ",4,1.75,10358,1.0,0,0,5,1959,0,98133,47.7478,-122.338,August 27 2014
2767601390," $632,500.00 ",4,2.0,5000,2.0,0,0,4,1906,0,98107,47.6748,-122.386,March 04 2015
6700400110," $223,000.00 ",3,2.0,7231,1.0,0,0,4,1991,0,98031,47.4036,-122.191,July 02 2014
8860300300," $610,000.00 ",4,2.75,8400,1.0,0,0,4,1976,0,98052,47.6872,-122.123,September 02 2014
3738900165," $385,000.00 ",4,1.75,8215,2.0,0,0,4,1948,0,98155,47.737,-122.305,October 24 2014
1314300018," $367,500.00 ",3,3.25,1343,2.0,0,0,3,2005,0,98118,47.5483,-122.277,March 24 2015
3992700265," $385,100.00 ",3,1.0,8040,1.0,0,0,4,1949,0,98125,47.7121,-122.287,August 04 2014
1105000296," $230,000.00 ",2,1.0,5913,1.0,0,0,3,1920,0,98118,47.5447,-122.27,December 29 2014
1773100121," $286,000.00 ",3,2.75,750,2.0,0,0,3,2008,0,98106,47.5601,-122.363,June 23 2014
7585000110," $201,700.00 ",3,1.0,9576,1.0,0,0,4,1967,0,98001,47.2956,-122.272,March 26 2015
822069112," $1,350,000.00 ",4,4.75,89298,2.5,0,0,3,2002,0,98038,47.4097,-122.063,April 23 2015
5423030300," $525,000.00 ",4,1.75,7672,1.0,0,0,3,1979,0,98027,47.5637,-122.085,May 19 2014
1387301730," $361,000.00 ",3,1.5,7236,1.0,0,0,3,1975,0,98011,47.739,-122.194,February 02 2015
4447300008," $530,000.00 ",3,1.5,1963,3.0,0,0,3,2002,0,98117,47.6904,-122.397,September 23 2014
6413600123," $455,000.00 ",3,2.25,7403,1.0,0,0,3,1950,0,98125,47.7171,-122.32,October 08 2014
3288100100," $421,000.00 ",4,2.25,8400,1.0,0,0,4,1966,0,98034,47.7317,-122.181,November 20 2014
6127600110," $640,000.00 ",4,2.0,6200,1.5,0,0,3,1945,0,98115,47.678,-122.269,May 02 2014
3423049165," $240,000.00 ",3,1.0,12733,1.0,0,0,3,1955,0,98188,47.445,-122.276,March 31 2015
1233100601," $360,000.00 ",2,1.0,7414,1.0,0,0,4,1928,0,98033,47.6771,-122.172,October 24 2014
3422059085," $157,340.00 ",2,1.0,23000,1.0,0,0,2,1953,0,98042,47.3576,-122.156,March 24 2015
9294300600," $1,240,000.00 ",4,3.0,6139,2.0,0,4,5,1950,1972,98115,47.6799,-122.268,April 15 2015
7282900025," $250,000.00 ",3,1.0,6874,1.0,0,0,3,1954,0,98133,47.762,-122.355,May 06 2014
2526059076," $735,000.00 ",6,2.75,84506,1.0,0,0,5,1962,0,98052,47.715,-122.121,February 25 2015
5451100490," $884,900.00 ",7,4.75,10800,1.5,0,0,3,1967,0,98040,47.538,-122.223,January 15 2015
126059097," $775,000.00 ",3,3.5,104544,2.0,0,0,3,1948,1990,98072,47.7717,-122.112,October 23 2014
7739100015," $463,000.00 ",3,1.75,7320,1.0,0,0,3,1948,0,98155,47.7512,-122.281,May 02 2014
9828702251," $579,000.00 ",3,2.5,1269,3.0,0,0,3,2009,0,98112,47.6197,-122.3,June 23 2014
9558040820," $570,000.00 ",6,3.75,6015,2.0,0,2,3,2004,0,98058,47.453,-122.118,July 09 2014
1437580600," $1,060,000.00 ",5,4.5,7924,2.0,0,0,3,2005,0,98074,47.6102,-121.993,March 31 2015
5469502460," $375,000.00 ",4,2.75,24800,1.0,0,0,4,1971,0,98042,47.3782,-122.161,September 09 2014
2919701105," $422,000.00 ",2,1.75,2609,1.0,0,0,4,1938,0,98117,47.6878,-122.366,December 09 2014
952003585," $866,500.00 ",4,3.5,4945,2.0,0,0,3,2014,0,98126,47.5662,-122.379,February 09 2015
3066400750," $705,000.00 ",3,2.5,10359,2.0,0,0,3,1986,0,98074,47.6286,-122.051,April 13 2015
2607740100," $470,000.00 ",4,2.5,9684,2.0,0,0,3,1994,0,98045,47.4848,-121.801,October 29 2014
793200100," $360,000.00 ",3,1.25,6200,1.0,0,0,4,1966,0,98007,47.5979,-122.135,December 18 2014
6744700900," $795,000.00 ",4,2.5,13450,1.0,0,4,3,1948,0,98155,47.7429,-122.285,April 29 2015
1828300100," $800,000.00 ",4,2.5,7807,2.0,0,0,3,2003,0,98034,47.7151,-122.227,March 30 2015
1118000110," $2,453,500.00 ",4,3.5,13586,1.5,0,0,5,1935,0,98112,47.6319,-122.288,May 29 2014
9297301015," $277,284.00 ",3,1.75,4800,1.0,0,0,3,1927,0,98126,47.566,-122.373,April 08 2015
585000008," $460,000.00 ",2,1.0,4002,1.0,0,0,5,1953,0,98116,47.5828,-122.395,April 13 2015
4070700300," $898,888.00 ",3,2.5,3729,2.0,0,0,3,1996,0,98033,47.6731,-122.199,May 04 2015
3026079031," $211,000.00 ",3,1.0,47916,1.0,0,0,3,1981,0,98019,47.7149,-121.96,August 06 2014
2781250750," $222,000.00 ",2,2.0,3300,2.0,0,0,3,2004,0,98038,47.3489,-122.022,August 28 2014
203100625," $672,000.00 ",3,2.5,21587,2.0,0,0,3,1992,0,98053,47.6384,-121.959,May 29 2014
687600110," $778,000.00 ",3,2.25,33080,1.0,0,0,5,1974,0,98005,47.6386,-122.183,October 20 2014
2473372250," $312,500.00 ",3,1.75,9493,1.0,0,0,4,1976,0,98058,47.4514,-122.134,January 21 2015
7974700112," $650,000.00 ",4,2.5,6500,1.5,0,0,3,1975,0,98115,47.6737,-122.284,July 14 2014
2330000015," $740,000.00 ",6,2.25,10250,1.0,0,0,4,1959,0,98005,47.6116,-122.169,August 26 2014
7230300100," $320,000.00 ",3,2.0,17600,1.0,0,0,5,1972,0,98059,47.4703,-122.112,August 26 2014
2133010110," $455,000.00 ",4,2.5,13168,2.0,0,0,3,1990,0,98019,47.7306,-121.966,May 08 2015
4389201250," $2,450,000.00 ",5,4.0,9000,2.0,0,0,3,2013,0,98004,47.6168,-122.216,May 13 2014
3383900057," $500,000.00 ",3,3.25,902,3.0,0,0,3,2001,0,98102,47.6357,-122.324,December 03 2014
2424410110," $325,000.00 ",3,1.75,27427,1.0,0,0,3,1978,0,98065,47.532,-121.761,June 11 2014
3126049436," $416,000.00 ",3,2.5,1296,3.0,0,0,3,2004,0,98103,47.6963,-122.342,September 12 2014
9238500100," $495,000.00 ",4,2.25,20280,2.0,0,0,4,1968,0,98072,47.774,-122.134,March 18 2015
9828700900," $549,000.00 ",2,1.0,5400,1.0,0,0,5,1908,0,98112,47.6205,-122.294,May 05 2014
686400930," $589,000.00 ",5,2.0,10150,1.5,0,0,4,1968,0,98008,47.6317,-122.114,August 25 2014
5515600088," $194,820.00 ",3,1.5,32700,1.0,0,0,3,1967,0,98001,47.3186,-122.289,November 21 2014
1254200015," $405,000.00 ",3,2.5,5500,1.5,0,0,3,1910,0,98117,47.681,-122.388,December 16 2014
1254200015," $625,000.00 ",3,2.5,5500,1.5,0,0,3,1910,0,98117,47.681,-122.388,April 08 2015
1523049209," $205,000.00 ",3,1.0,7014,1.0,0,0,3,1954,0,98168,47.4743,-122.274,November 13 2014
561000300," $345,100.00 ",3,3.75,8625,1.0,0,0,3,1959,0,98178,47.505,-122.258,June 23 2014
399000195," $200,000.00 ",3,1.0,7500,1.0,0,0,3,1953,0,98178,47.4966,-122.255,October 20 2014
2540700110," $1,905,000.00 ",4,3.5,18564,2.0,0,0,3,2001,0,98039,47.6206,-122.225,February 12 2015
2523089097," $524,500.00 ",3,1.5,264844,1.0,0,2,3,1988,0,98045,47.4476,-121.723,October 29 2014
3026079055," $598,600.00 ",4,2.75,212639,2.0,0,0,3,1993,0,98019,47.7066,-121.968,August 26 2014
1105000011," $367,777.00 ",5,3.0,5937,1.0,0,0,3,1978,0,98118,47.5459,-122.27,December 09 2014
5113400535," $750,000.00 ",3,2.75,5401,1.0,0,0,4,1946,0,98119,47.6452,-122.373,May 07 2014
3876301140," $575,000.00 ",5,2.25,7992,2.0,0,0,3,1968,0,98034,47.7285,-122.179,November 05 2014
1523049188," $84,000.00 ",2,1.0,20130,1.0,0,0,3,1949,0,98168,47.4752,-122.271,April 30 2015
5621100115," $255,000.00 ",2,1.0,5000,1.0,0,0,4,1926,0,98118,47.5298,-122.273,December 18 2014
4219401080," $1,740,000.00 ",4,3.75,4545,1.5,0,4,3,1926,1999,98105,47.6561,-122.274,May 20 2014
2112700600," $415,000.00 ",3,2.25,5880,1.0,0,0,3,1977,0,98106,47.5323,-122.351,May 13 2015
3222049112," $449,900.00 ",3,2.5,8225,2.0,0,1,3,1990,0,98198,47.3509,-122.323,May 07 2015
622059019," $220,000.00 ",5,1.5,94960,1.5,0,0,3,1929,0,98031,47.4218,-122.218,September 19 2014
9348700490," $899,000.00 ",4,2.5,9349,2.0,0,0,3,2003,0,98052,47.7046,-122.107,April 10 2015
9259900025," $430,000.00 ",3,2.5,7320,1.0,0,0,5,1954,0,98125,47.7179,-122.316,July 14 2014
3022059066," $472,500.00 ",4,2.5,223462,2.0,0,0,3,2001,0,98030,47.3646,-122.211,January 30 2015
1777500090," $680,000.00 ",6,2.5,9375,1.0,0,0,4,1967,0,98006,47.5707,-122.129,December 29 2014
3885803245," $1,650,000.00 ",5,4.0,8400,2.0,0,0,3,2000,0,98033,47.6914,-122.214,March 05 2015
8819901030," $810,000.00 ",3,2.0,8025,2.0,0,0,5,1921,0,98105,47.6707,-122.288,November 18 2014
2623069067," $605,000.00 ",3,2.5,138085,2.0,0,0,4,1977,0,98027,47.4572,-122.007,March 05 2015
8635700025," $522,000.00 ",3,1.75,15600,1.0,0,0,3,1958,0,98033,47.68,-122.165,July 25 2014
98020300," $759,000.00 ",5,2.75,8230,2.0,0,0,3,2005,0,98075,47.5825,-121.97,February 03 2015
7243500025," $411,000.00 ",4,2.75,5257,2.0,0,0,3,1966,0,98118,47.5293,-122.287,May 19 2014
3329510850," $286,950.00 ",4,2.5,9846,1.0,0,0,3,1984,0,98001,47.3338,-122.268,March 06 2015
9521100855," $440,000.00 ",3,1.5,1286,3.0,0,0,3,2000,0,98103,47.6617,-122.349,June 10 2014
723049156," $149,000.00 ",3,1.0,8645,1.0,0,0,3,1955,0,98146,47.4899,-122.337,May 23 2014
723049156," $284,700.00 ",3,1.0,8645,1.0,0,0,3,1955,0,98146,47.4899,-122.337,November 12 2014
5130000090," $374,950.00 ",3,2.5,11562,1.0,0,1,3,1964,0,98028,47.7614,-122.229,September 09 2014
8562400025," $816,000.00 ",3,1.5,8545,1.0,0,0,3,1952,0,98004,47.624,-122.2,September 16 2014
5706201140," $533,250.00 ",4,1.75,15398,1.0,0,0,4,1960,0,98027,47.5265,-122.05,November 21 2014
3034200198," $689,800.00 ",3,2.75,9313,1.0,0,0,5,1942,0,98133,47.7209,-122.331,June 03 2014
4077800017," $775,000.00 ",4,2.75,6200,1.5,0,3,4,1947,0,98125,47.7084,-122.277,August 13 2014
1245500099," $702,000.00 ",3,2.5,8528,1.0,0,0,3,1991,0,98033,47.6943,-122.209,May 06 2015
4435000705," $160,000.00 ",3,1.0,8700,1.5,0,0,3,1942,0,98188,47.4497,-122.289,July 08 2014
4435000705," $255,500.00 ",3,1.0,8700,1.5,0,0,3,1942,0,98188,47.4497,-122.289,March 09 2015
2225059118," $949,000.00 ",4,2.75,42253,1.0,0,0,4,1973,0,98005,47.6392,-122.163,December 02 2014
5126900405," $169,500.00 ",2,1.0,7450,1.0,0,0,4,1944,0,98058,47.4743,-122.17,July 31 2014
5603800110," $586,000.00 ",4,2.25,9000,2.0,0,0,4,1965,0,98006,47.5716,-122.159,September 15 2014
2426059076," $680,000.00 ",4,2.5,37431,1.0,0,0,4,1978,0,98072,47.7258,-122.117,February 03 2015
3260200110," $851,500.00 ",3,2.0,18184,1.0,0,0,5,1977,0,98005,47.6034,-122.172,December 08 2014
4235401055," $582,500.00 ",2,1.5,4800,1.0,0,0,3,1948,0,98199,47.6592,-122.399,May 14 2014
1550000463," $637,000.00 ",4,3.5,118918,2.0,0,0,3,2008,0,98019,47.7721,-121.924,August 26 2014
1823049144," $225,000.00 ",3,1.0,9295,1.0,0,0,3,1955,0,98146,47.484,-122.346,January 28 2015
7012200215," $795,000.00 ",3,3.25,3727,2.0,0,0,3,2003,0,98119,47.6422,-122.361,December 31 2014
5149300100," $304,999.00 ",4,2.25,9600,1.0,0,0,3,1976,0,98023,47.3261,-122.355,August 18 2014
7335400215," $95,000.00 ",1,0.75,5746,1.0,0,0,4,1915,0,98002,47.3046,-122.215,May 05 2015
7227501450," $240,000.00 ",4,1.75,5382,1.0,0,0,5,1942,0,98056,47.4946,-122.187,October 16 2014
8146300025," $772,000.00 ",4,2.5,8680,1.0,0,0,4,1958,0,98004,47.6073,-122.192,August 13 2014
3530540090," $245,000.00 ",2,1.5,6258,1.0,0,0,4,1983,0,98198,47.3785,-122.322,November 13 2014
9284802215," $430,000.00 ",5,3.0,5750,1.0,0,0,3,1999,0,98126,47.551,-122.369,December 05 2014
1250202430," $799,000.00 ",3,1.5,6300,1.5,0,0,5,1916,0,98144,47.5892,-122.29,June 11 2014
1241900028," $880,000.00 ",5,2.75,9187,2.0,0,0,3,2007,0,98033,47.6806,-122.167,April 17 2015
